"","ASV_code","Sample","Count","Relative_Abundance"
"3328","ASV555","SCF055-1",0,0
"3329","ASV555","SCF055-4",0,0
"3330","ASV555","SCF055-5",0,0
"3331","ASV556","SCF049-1",0,0
"3332","ASV556","SCF049-2",0,0
"3333","ASV556","SCF049-3",49,0.000103177226890933
"3334","ASV556","SCF055-1",0,0
"3335","ASV556","SCF055-4",0,0
"3336","ASV556","SCF055-5",0,0
"3337","ASV557","SCF049-1",0,0
"3338","ASV557","SCF049-2",0,0
"3339","ASV557","SCF049-3",49,0.000103177226890933
"3340","ASV557","SCF055-1",0,0
"3341","ASV557","SCF055-4",0,0
"3342","ASV557","SCF055-5",0,0
"3343","ASV558","SCF049-1",0,0
"3344","ASV558","SCF049-2",0,0
"3345","ASV558","SCF049-3",0,0
"3346","ASV558","SCF055-1",49,0.000207847295864263
"3347","ASV558","SCF055-4",0,0
"3348","ASV558","SCF055-5",0,0
"3349","ASV559","SCF049-1",0,0
"3350","ASV559","SCF049-2",0,0
"3351","ASV559","SCF049-3",0,0
"3352","ASV559","SCF055-1",0,0
"3353","ASV559","SCF055-4",49,7.47531239940747e-05
"3354","ASV559","SCF055-5",0,0
"3355","ASV560","SCF049-1",0,0
"3356","ASV560","SCF049-2",0,0
"3357","ASV560","SCF049-3",0,0
"3358","ASV560","SCF055-1",0,0
"3359","ASV560","SCF055-4",49,7.47531239940747e-05
"3360","ASV560","SCF055-5",0,0
"3361","ASV561","SCF049-1",48,5.09881611863245e-05
"3362","ASV561","SCF049-2",0,0
"3363","ASV561","SCF049-3",0,0
"3364","ASV561","SCF055-1",0,0
"3365","ASV561","SCF055-4",0,0
"3366","ASV561","SCF055-5",0,0
"3367","ASV562","SCF049-1",0,0
"3368","ASV562","SCF049-2",48,0.000153383055006998
"3369","ASV562","SCF049-3",0,0
"3370","ASV562","SCF055-1",0,0
"3371","ASV562","SCF055-4",0,0
"3372","ASV562","SCF055-5",0,0
"3373","ASV563","SCF049-1",0,0
"3374","ASV563","SCF049-2",48,0.000153383055006998
"3375","ASV563","SCF049-3",0,0
"3376","ASV563","SCF055-1",0,0
"3377","ASV563","SCF055-4",0,0
"3378","ASV563","SCF055-5",0,0
"3379","ASV564","SCF049-1",0,0
"3380","ASV564","SCF049-2",0,0
"3381","ASV564","SCF049-3",48,0.000101071569199282
"3382","ASV564","SCF055-1",0,0
"3383","ASV564","SCF055-4",0,0
"3384","ASV564","SCF055-5",0,0
"3385","ASV565","SCF049-1",0,0
"3386","ASV565","SCF049-2",0,0
"3387","ASV565","SCF049-3",0,0
"3388","ASV565","SCF055-1",0,0
"3389","ASV565","SCF055-4",48,7.32275500350119e-05
"3390","ASV565","SCF055-5",0,0
"3391","ASV566","SCF049-1",0,0
"3392","ASV566","SCF049-2",0,0
"3393","ASV566","SCF049-3",0,0
"3394","ASV566","SCF055-1",0,0
"3395","ASV566","SCF055-4",48,7.32275500350119e-05
"3396","ASV566","SCF055-5",0,0
"3397","ASV567","SCF049-1",0,0
"3398","ASV567","SCF049-2",0,0
"3399","ASV567","SCF049-3",0,0
"3400","ASV567","SCF055-1",0,0
"3401","ASV567","SCF055-4",48,7.32275500350119e-05
"3402","ASV567","SCF055-5",0,0
"3403","ASV568","SCF049-1",0,0
"3404","ASV568","SCF049-2",0,0
"3405","ASV568","SCF049-3",0,0
"3406","ASV568","SCF055-1",0,0
"3407","ASV568","SCF055-4",0,0
"3408","ASV568","SCF055-5",48,0.000114076845014723
"3409","ASV569","SCF049-1",0,0
"3410","ASV569","SCF049-2",0,0
"3411","ASV569","SCF049-3",0,0
"3412","ASV569","SCF055-1",0,0
"3413","ASV569","SCF055-4",0,0
"3414","ASV569","SCF055-5",48,0.000114076845014723
"3415","ASV570","SCF049-1",0,0
"3416","ASV570","SCF049-2",0,0
"3417","ASV570","SCF049-3",0,0
"3418","ASV570","SCF055-1",0,0
"3419","ASV570","SCF055-4",0,0
"3420","ASV570","SCF055-5",48,0.000114076845014723
"3421","ASV571","SCF049-1",0,0
"3422","ASV571","SCF049-2",47,0.000150187574694352
"3423","ASV571","SCF049-3",0,0
"3424","ASV571","SCF055-1",0,0
"3425","ASV571","SCF055-4",0,0
"3426","ASV571","SCF055-5",0,0
"3427","ASV572","SCF049-1",0,0
"3428","ASV572","SCF049-2",47,0.000150187574694352
"3429","ASV572","SCF049-3",0,0
"3430","ASV572","SCF055-1",0,0
"3431","ASV572","SCF055-4",0,0
"3432","ASV572","SCF055-5",0,0
"3433","ASV573","SCF049-1",0,0
"3434","ASV573","SCF049-2",47,0.000150187574694352
"3435","ASV573","SCF049-3",0,0
"3436","ASV573","SCF055-1",0,0
"3437","ASV573","SCF055-4",0,0
"3438","ASV573","SCF055-5",0,0
"3439","ASV574","SCF049-1",0,0
"3440","ASV574","SCF049-2",0,0
"3441","ASV574","SCF049-3",0,0
"3442","ASV574","SCF055-1",0,0
"3443","ASV574","SCF055-4",47,7.17019760759492e-05
"3444","ASV574","SCF055-5",0,0
"3445","ASV575","SCF049-1",0,0
"3446","ASV575","SCF049-2",0,0
"3447","ASV575","SCF049-3",0,0
"3448","ASV575","SCF055-1",0,0
"3449","ASV575","SCF055-4",0,0
"3450","ASV575","SCF055-5",47,0.000111700244076916
"3451","ASV576","SCF049-1",0,0
"3452","ASV576","SCF049-2",46,0.000146992094381707
"3453","ASV576","SCF049-3",0,0
"3454","ASV576","SCF055-1",0,0
"3455","ASV576","SCF055-4",0,0
"3456","ASV576","SCF055-5",0,0
"3457","ASV577","SCF049-1",0,0
"3458","ASV577","SCF049-2",46,0.000146992094381707
"3459","ASV577","SCF049-3",0,0
"3460","ASV577","SCF055-1",0,0
"3461","ASV577","SCF055-4",0,0
"3462","ASV577","SCF055-5",0,0
"3463","ASV578","SCF049-1",0,0
"3464","ASV578","SCF049-2",0,0
"3465","ASV578","SCF049-3",0,0
"3466","ASV578","SCF055-1",46,0.000195121951219512
"3467","ASV578","SCF055-4",0,0
"3468","ASV578","SCF055-5",0,0
"3469","ASV579","SCF049-1",0,0
"3470","ASV579","SCF049-2",0,0
"3471","ASV579","SCF049-3",0,0
"3472","ASV579","SCF055-1",0,0
"3473","ASV579","SCF055-4",46,7.01764021168864e-05
"3474","ASV579","SCF055-5",0,0
"3475","ASV580","SCF049-1",0,0
"3476","ASV580","SCF049-2",0,0
"3477","ASV580","SCF049-3",0,0
"3478","ASV580","SCF055-1",0,0
"3479","ASV580","SCF055-4",46,7.01764021168864e-05
"3480","ASV580","SCF055-5",0,0
"3481","ASV581","SCF049-1",0,0
"3482","ASV581","SCF049-2",0,0
"3483","ASV581","SCF049-3",0,0
"3484","ASV581","SCF055-1",0,0
"3485","ASV581","SCF055-4",46,7.01764021168864e-05
"3486","ASV581","SCF055-5",0,0
"3487","ASV582","SCF049-1",0,0
"3488","ASV582","SCF049-2",0,0
"3489","ASV582","SCF049-3",0,0
"3490","ASV582","SCF055-1",0,0
"3491","ASV582","SCF055-4",46,7.01764021168864e-05
"3492","ASV582","SCF055-5",0,0
"3493","ASV583","SCF049-1",0,0
"3494","ASV583","SCF049-2",0,0
"3495","ASV583","SCF049-3",0,0
"3496","ASV583","SCF055-1",0,0
"3497","ASV583","SCF055-4",0,0
"3498","ASV583","SCF055-5",46,0.00010932364313911
"3499","ASV584","SCF049-1",45,4.78014011121793e-05
"3500","ASV584","SCF049-2",0,0
"3501","ASV584","SCF049-3",0,0
"3502","ASV584","SCF055-1",0,0
"3503","ASV584","SCF055-4",0,0
"3504","ASV584","SCF055-5",0,0
"3505","ASV585","SCF049-1",0,0
"3506","ASV585","SCF049-2",0,0
"3507","ASV585","SCF049-3",45,9.47545961243265e-05
"3508","ASV585","SCF055-1",0,0
"3509","ASV585","SCF055-4",0,0
"3510","ASV585","SCF055-5",0,0
"3511","ASV586","SCF049-1",0,0
"3512","ASV586","SCF049-2",0,0
"3513","ASV586","SCF049-3",0,0
"3514","ASV586","SCF055-1",45,0.000190880169671262
"3515","ASV586","SCF055-4",0,0
"3516","ASV586","SCF055-5",0,0
"3517","ASV587","SCF049-1",0,0
"3518","ASV587","SCF049-2",0,0
"3519","ASV587","SCF049-3",0,0
"3520","ASV587","SCF055-1",0,0
"3521","ASV587","SCF055-4",45,6.86508281578237e-05
"3522","ASV587","SCF055-5",0,0
"3523","ASV588","SCF049-1",0,0
"3524","ASV588","SCF049-2",0,0
"3525","ASV588","SCF049-3",0,0
"3526","ASV588","SCF055-1",0,0
"3527","ASV588","SCF055-4",0,0
"3528","ASV588","SCF055-5",45,0.000106947042201303
"3529","ASV589","SCF049-1",0,0
"3530","ASV589","SCF049-2",0,0
"3531","ASV589","SCF049-3",0,0
"3532","ASV589","SCF055-1",0,0
"3533","ASV589","SCF055-4",0,0
"3534","ASV589","SCF055-5",45,0.000106947042201303
"3535","ASV590","SCF049-1",0,0
"3536","ASV590","SCF049-2",0,0
"3537","ASV590","SCF049-3",0,0
"3538","ASV590","SCF055-1",0,0
"3539","ASV590","SCF055-4",0,0
"3540","ASV590","SCF055-5",45,0.000106947042201303
"3541","ASV591","SCF049-1",0,0
"3542","ASV591","SCF049-2",0,0
"3543","ASV591","SCF049-3",0,0
"3544","ASV591","SCF055-1",0,0
"3545","ASV591","SCF055-4",0,0
"3546","ASV591","SCF055-5",45,0.000106947042201303
"3547","ASV592","SCF049-1",0,0
"3548","ASV592","SCF049-2",44,0.000140601133756415
"3549","ASV592","SCF049-3",0,0
"3550","ASV592","SCF055-1",0,0
"3551","ASV592","SCF055-4",0,0
"3552","ASV592","SCF055-5",0,0
"3553","ASV593","SCF049-1",0,0
"3554","ASV593","SCF049-2",0,0
"3555","ASV593","SCF049-3",44,9.26489384326748e-05
"3556","ASV593","SCF055-1",0,0
"3557","ASV593","SCF055-4",0,0
"3558","ASV593","SCF055-5",0,0
"3559","ASV594","SCF049-1",0,0
"3560","ASV594","SCF049-2",0,0
"3561","ASV594","SCF049-3",0,0
"3562","ASV594","SCF055-1",0,0
"3563","ASV594","SCF055-4",0,0
"3564","ASV594","SCF055-5",44,0.000104570441263496
"3565","ASV595","SCF049-1",0,0
"3566","ASV595","SCF049-2",0,0
"3567","ASV595","SCF049-3",43,9.05432807410231e-05
"3568","ASV595","SCF055-1",0,0
"3569","ASV595","SCF055-4",0,0
"3570","ASV595","SCF055-5",0,0
"3571","ASV596","SCF049-1",0,0
"3572","ASV596","SCF049-2",0,0
"3573","ASV596","SCF049-3",0,0
"3574","ASV596","SCF055-1",43,0.000182396606574761
"3575","ASV596","SCF055-4",0,0
"3576","ASV596","SCF055-5",0,0
"3577","ASV597","SCF049-1",0,0
"3578","ASV597","SCF049-2",0,0
"3579","ASV597","SCF049-3",0,0
"3580","ASV597","SCF055-1",0,0
"3581","ASV597","SCF055-4",43,6.55996802396982e-05
"3582","ASV597","SCF055-5",0,0
"3583","ASV598","SCF049-1",0,0
"3584","ASV598","SCF049-2",0,0
"3585","ASV598","SCF049-3",0,0
"3586","ASV598","SCF055-1",0,0
"3587","ASV598","SCF055-4",43,6.55996802396982e-05
"3588","ASV598","SCF055-5",0,0
"3589","ASV599","SCF049-1",0,0
"3590","ASV599","SCF049-2",0,0
"3591","ASV599","SCF049-3",0,0
"3592","ASV599","SCF055-1",0,0
"3593","ASV599","SCF055-4",43,6.55996802396982e-05
"3594","ASV599","SCF055-5",0,0
"3595","ASV600","SCF049-1",0,0
"3596","ASV600","SCF049-2",0,0
"3597","ASV600","SCF049-3",0,0
"3598","ASV600","SCF055-1",0,0
"3599","ASV600","SCF055-4",0,0
"3600","ASV600","SCF055-5",43,0.000102193840325689
"3601","ASV601","SCF049-1",0,0
"3602","ASV601","SCF049-2",42,0.000134210173131123
"3603","ASV601","SCF049-3",0,0
"3604","ASV601","SCF055-1",0,0
"3605","ASV601","SCF055-4",0,0
"3606","ASV601","SCF055-5",0,0
"3607","ASV602","SCF049-1",0,0
"3608","ASV602","SCF049-2",0,0
"3609","ASV602","SCF049-3",42,8.84376230493714e-05
"3610","ASV602","SCF055-1",0,0
"3611","ASV602","SCF055-4",0,0
"3612","ASV602","SCF055-5",0,0
"3613","ASV603","SCF049-1",0,0
"3614","ASV603","SCF049-2",0,0
"3615","ASV603","SCF049-3",42,8.84376230493714e-05
"3616","ASV603","SCF055-1",0,0
"3617","ASV603","SCF055-4",0,0
"3618","ASV603","SCF055-5",0,0
"3619","ASV604","SCF049-1",0,0
"3620","ASV604","SCF049-2",0,0
"3621","ASV604","SCF049-3",42,8.84376230493714e-05
"3622","ASV604","SCF055-1",0,0
"3623","ASV604","SCF055-4",0,0
"3624","ASV604","SCF055-5",0,0
"3625","ASV605","SCF049-1",0,0
"3626","ASV605","SCF049-2",0,0
"3627","ASV605","SCF049-3",0,0
"3628","ASV605","SCF055-1",0,0
"3629","ASV605","SCF055-4",0,0
"3630","ASV605","SCF055-5",42,9.98172393878827e-05
"3631","ASV606","SCF049-1",41,4.35523876799856e-05
"3632","ASV606","SCF049-2",0,0
"3633","ASV606","SCF049-3",0,0
"3634","ASV606","SCF055-1",0,0
"3635","ASV606","SCF055-4",0,0
"3636","ASV606","SCF055-5",0,0
"3637","ASV607","SCF049-1",0,0
"3638","ASV607","SCF049-2",41,0.000131014692818478
"3639","ASV607","SCF049-3",0,0
"3640","ASV607","SCF055-1",0,0
"3641","ASV607","SCF055-4",0,0
"3642","ASV607","SCF055-5",0,0
"3643","ASV608","SCF049-1",0,0
"3644","ASV608","SCF049-2",0,0
"3645","ASV608","SCF049-3",41,8.63319653577197e-05
"3646","ASV608","SCF055-1",0,0
"3647","ASV608","SCF055-4",0,0
"3648","ASV608","SCF055-5",0,0
"3649","ASV609","SCF049-1",0,0
"3650","ASV609","SCF049-2",0,0
"3651","ASV609","SCF049-3",0,0
"3652","ASV609","SCF055-1",0,0
"3653","ASV609","SCF055-4",41,6.25485323215727e-05
"3654","ASV609","SCF055-5",0,0
"3655","ASV610","SCF049-1",0,0
"3656","ASV610","SCF049-2",0,0
"3657","ASV610","SCF049-3",0,0
"3658","ASV610","SCF055-1",0,0
"3659","ASV610","SCF055-4",41,6.25485323215727e-05
"3660","ASV610","SCF055-5",0,0
"3661","ASV611","SCF049-1",0,0
"3662","ASV611","SCF049-2",40,0.000127819212505832
"3663","ASV611","SCF049-3",0,0
"3664","ASV611","SCF055-1",0,0
"3665","ASV611","SCF055-4",0,0
"3666","ASV611","SCF055-5",0,0
"3667","ASV612","SCF049-1",0,0
"3668","ASV612","SCF049-2",40,0.000127819212505832
"3669","ASV612","SCF049-3",0,0
"3670","ASV612","SCF055-1",0,0
"3671","ASV612","SCF055-4",0,0
"3672","ASV612","SCF055-5",0,0
"3673","ASV613","SCF049-1",0,0
"3674","ASV613","SCF049-2",0,0
"3675","ASV613","SCF049-3",40,8.4226307666068e-05
"3676","ASV613","SCF055-1",0,0
"3677","ASV613","SCF055-4",0,0
"3678","ASV613","SCF055-5",0,0
"3679","ASV614","SCF049-1",0,0
"3680","ASV614","SCF049-2",0,0
"3681","ASV614","SCF049-3",40,8.4226307666068e-05
"3682","ASV614","SCF055-1",0,0
"3683","ASV614","SCF055-4",0,0
"3684","ASV614","SCF055-5",0,0
"3685","ASV615","SCF049-1",0,0
"3686","ASV615","SCF049-2",0,0
"3687","ASV615","SCF049-3",40,8.4226307666068e-05
"3688","ASV615","SCF055-1",0,0
"3689","ASV615","SCF055-4",0,0
"3690","ASV615","SCF055-5",0,0
"3691","ASV616","SCF049-1",0,0
"3692","ASV616","SCF049-2",0,0
"3693","ASV616","SCF049-3",40,8.4226307666068e-05
"3694","ASV616","SCF055-1",0,0
"3695","ASV616","SCF055-4",0,0
"3696","ASV616","SCF055-5",0,0
"3697","ASV617","SCF049-1",0,0
"3698","ASV617","SCF049-2",0,0
"3699","ASV617","SCF049-3",0,0
"3700","ASV617","SCF055-1",0,0
"3701","ASV617","SCF055-4",40,6.10229583625099e-05
"3702","ASV617","SCF055-5",0,0
"3703","ASV618","SCF049-1",0,0
"3704","ASV618","SCF049-2",0,0
"3705","ASV618","SCF049-3",0,0
"3706","ASV618","SCF055-1",0,0
"3707","ASV618","SCF055-4",40,6.10229583625099e-05
"3708","ASV618","SCF055-5",0,0
"3709","ASV619","SCF049-1",39,4.14278809638887e-05
"3710","ASV619","SCF049-2",0,0
"3711","ASV619","SCF049-3",0,0
"3712","ASV619","SCF055-1",0,0
"3713","ASV619","SCF055-4",0,0
"3714","ASV619","SCF055-5",0,0
"3715","ASV620","SCF049-1",0,0
"3716","ASV620","SCF049-2",0,0
"3717","ASV620","SCF049-3",39,8.21206499744163e-05
"3718","ASV620","SCF055-1",0,0
"3719","ASV620","SCF055-4",0,0
"3720","ASV620","SCF055-5",0,0
"3721","ASV621","SCF049-1",0,0
"3722","ASV621","SCF049-2",0,0
"3723","ASV621","SCF049-3",0,0
"3724","ASV621","SCF055-1",0,0
"3725","ASV621","SCF055-4",39,5.94973844034472e-05
"3726","ASV621","SCF055-5",0,0
"3727","ASV622","SCF049-1",0,0
"3728","ASV622","SCF049-2",0,0
"3729","ASV622","SCF049-3",0,0
"3730","ASV622","SCF055-1",0,0
"3731","ASV622","SCF055-4",39,5.94973844034472e-05
"3732","ASV622","SCF055-5",0,0
"3733","ASV623","SCF049-1",0,0
"3734","ASV623","SCF049-2",0,0
"3735","ASV623","SCF049-3",0,0
"3736","ASV623","SCF055-1",0,0
"3737","ASV623","SCF055-4",0,0
"3738","ASV623","SCF055-5",39,9.26874365744625e-05
"3739","ASV624","SCF049-1",38,4.03656276058403e-05
"3740","ASV624","SCF049-2",0,0
"3741","ASV624","SCF049-3",0,0
"3742","ASV624","SCF055-1",0,0
"3743","ASV624","SCF055-4",0,0
"3744","ASV624","SCF055-5",0,0
"3745","ASV625","SCF049-1",0,0
"3746","ASV625","SCF049-2",38,0.00012142825188054
"3747","ASV625","SCF049-3",0,0
"3748","ASV625","SCF055-1",0,0
"3749","ASV625","SCF055-4",0,0
"3750","ASV625","SCF055-5",0,0
"3751","ASV626","SCF049-1",0,0
"3752","ASV626","SCF049-2",0,0
"3753","ASV626","SCF049-3",38,8.00149922827646e-05
"3754","ASV626","SCF055-1",0,0
"3755","ASV626","SCF055-4",0,0
"3756","ASV626","SCF055-5",0,0
"3757","ASV627","SCF049-1",0,0
"3758","ASV627","SCF049-2",0,0
"3759","ASV627","SCF049-3",38,8.00149922827646e-05
"3760","ASV627","SCF055-1",0,0
"3761","ASV627","SCF055-4",0,0
"3762","ASV627","SCF055-5",0,0
"3763","ASV628","SCF049-1",0,0
"3764","ASV628","SCF049-2",0,0
"3765","ASV628","SCF049-3",0,0
"3766","ASV628","SCF055-1",0,0
"3767","ASV628","SCF055-4",38,5.79718104443844e-05
"3768","ASV628","SCF055-5",0,0
"3769","ASV629","SCF049-1",0,0
"3770","ASV629","SCF049-2",0,0
"3771","ASV629","SCF049-3",0,0
"3772","ASV629","SCF055-1",0,0
"3773","ASV629","SCF055-4",38,5.79718104443844e-05
"3774","ASV629","SCF055-5",0,0
"3775","ASV630","SCF049-1",0,0
"3776","ASV630","SCF049-2",0,0
"3777","ASV630","SCF049-3",0,0
"3778","ASV630","SCF055-1",0,0
"3779","ASV630","SCF055-4",0,0
"3780","ASV630","SCF055-5",38,9.03108356366557e-05
"3781","ASV631","SCF049-1",0,0
"3782","ASV631","SCF049-2",0,0
"3783","ASV631","SCF049-3",0,0
"3784","ASV631","SCF055-1",0,0
"3785","ASV631","SCF055-4",0,0
"3786","ASV631","SCF055-5",38,9.03108356366557e-05
"3787","ASV632","SCF049-1",0,0
"3788","ASV632","SCF049-2",0,0
"3789","ASV632","SCF049-3",0,0
"3790","ASV632","SCF055-1",0,0
"3791","ASV632","SCF055-4",0,0
"3792","ASV632","SCF055-5",38,9.03108356366557e-05
"3793","ASV633","SCF049-1",37,3.93033742477918e-05
"3794","ASV633","SCF049-2",0,0
"3795","ASV633","SCF049-3",0,0
"3796","ASV633","SCF055-1",0,0
"3797","ASV633","SCF055-4",0,0
"3798","ASV633","SCF055-5",0,0
"3799","ASV634","SCF049-1",37,3.93033742477918e-05
"3800","ASV634","SCF049-2",0,0
"3801","ASV634","SCF049-3",0,0
"3802","ASV634","SCF055-1",0,0
"3803","ASV634","SCF055-4",0,0
"3804","ASV634","SCF055-5",0,0
"3805","ASV635","SCF049-1",0,0
"3806","ASV635","SCF049-2",37,0.000118232771567894
"3807","ASV635","SCF049-3",0,0
"3808","ASV635","SCF055-1",0,0
"3809","ASV635","SCF055-4",0,0
"3810","ASV635","SCF055-5",0,0
"3811","ASV636","SCF049-1",0,0
"3812","ASV636","SCF049-2",0,0
"3813","ASV636","SCF049-3",37,7.79093345911129e-05
"3814","ASV636","SCF055-1",0,0
"3815","ASV636","SCF055-4",0,0
"3816","ASV636","SCF055-5",0,0
"3817","ASV637","SCF049-1",0,0
"3818","ASV637","SCF049-2",0,0
"3819","ASV637","SCF049-3",0,0
"3820","ASV637","SCF055-1",0,0
"3821","ASV637","SCF055-4",37,5.64462364853217e-05
"3822","ASV637","SCF055-5",0,0
"3823","ASV638","SCF049-1",0,0
"3824","ASV638","SCF049-2",0,0
"3825","ASV638","SCF049-3",0,0
"3826","ASV638","SCF055-1",0,0
"3827","ASV638","SCF055-4",37,5.64462364853217e-05
"3828","ASV638","SCF055-5",0,0
"3829","ASV639","SCF049-1",0,0
"3830","ASV639","SCF049-2",0,0
"3831","ASV639","SCF049-3",0,0
"3832","ASV639","SCF055-1",0,0
"3833","ASV639","SCF055-4",37,5.64462364853217e-05
"3834","ASV639","SCF055-5",0,0
"3835","ASV640","SCF049-1",0,0
"3836","ASV640","SCF049-2",0,0
"3837","ASV640","SCF049-3",0,0
"3838","ASV640","SCF055-1",0,0
"3839","ASV640","SCF055-4",0,0
"3840","ASV640","SCF055-5",37,8.7934234698849e-05
"3841","ASV641","SCF049-1",0,0
"3842","ASV641","SCF049-2",0,0
"3843","ASV641","SCF049-3",0,0
"3844","ASV641","SCF055-1",0,0
"3845","ASV641","SCF055-4",0,0
"3846","ASV641","SCF055-5",37,8.7934234698849e-05
"3847","ASV642","SCF049-1",36,3.82411208897434e-05
"3848","ASV642","SCF049-2",0,0
"3849","ASV642","SCF049-3",0,0
"3850","ASV642","SCF055-1",0,0
"3851","ASV642","SCF055-4",0,0
"3852","ASV642","SCF055-5",0,0
"3853","ASV643","SCF049-1",0,0
"3854","ASV643","SCF049-2",36,0.000115037291255249
"3855","ASV643","SCF049-3",0,0
"3856","ASV643","SCF055-1",0,0
"3857","ASV643","SCF055-4",0,0
"3858","ASV643","SCF055-5",0,0
"3859","ASV644","SCF049-1",0,0
"3860","ASV644","SCF049-2",0,0
"3861","ASV644","SCF049-3",36,7.58036768994612e-05
"3862","ASV644","SCF055-1",0,0
"3863","ASV644","SCF055-4",0,0
"3864","ASV644","SCF055-5",0,0
"3865","ASV645","SCF049-1",0,0
"3866","ASV645","SCF049-2",0,0
"3867","ASV645","SCF049-3",0,0
"3868","ASV645","SCF055-1",0,0
"3869","ASV645","SCF055-4",36,5.49206625262589e-05
"3870","ASV645","SCF055-5",0,0
"3871","ASV646","SCF049-1",0,0
"3872","ASV646","SCF049-2",0,0
"3873","ASV646","SCF049-3",0,0
"3874","ASV646","SCF055-1",0,0
"3875","ASV646","SCF055-4",0,0
"3876","ASV646","SCF055-5",36,8.55576337610423e-05
"3877","ASV647","SCF049-1",35,3.7178867531695e-05
"3878","ASV647","SCF049-2",0,0
"3879","ASV647","SCF049-3",0,0
"3880","ASV647","SCF055-1",0,0
"3881","ASV647","SCF055-4",0,0
"3882","ASV647","SCF055-5",0,0
"3883","ASV648","SCF049-1",35,3.7178867531695e-05
"3884","ASV648","SCF049-2",0,0
"3885","ASV648","SCF049-3",0,0
"3886","ASV648","SCF055-1",0,0
"3887","ASV648","SCF055-4",0,0
"3888","ASV648","SCF055-5",0,0
"3889","ASV649","SCF049-1",0,0
"3890","ASV649","SCF049-2",0,0
"3891","ASV649","SCF049-3",35,7.36980192078095e-05
"3892","ASV649","SCF055-1",0,0
"3893","ASV649","SCF055-4",0,0
"3894","ASV649","SCF055-5",0,0
"3895","ASV650","SCF049-1",0,0
"3896","ASV650","SCF049-2",0,0
"3897","ASV650","SCF049-3",0,0
"3898","ASV650","SCF055-1",0,0
"3899","ASV650","SCF055-4",35,5.33950885671962e-05
"3900","ASV650","SCF055-5",0,0
"3901","ASV651","SCF049-1",0,0
"3902","ASV651","SCF049-2",0,0
"3903","ASV651","SCF049-3",0,0
"3904","ASV651","SCF055-1",0,0
"3905","ASV651","SCF055-4",35,5.33950885671962e-05
"3906","ASV651","SCF055-5",0,0
"3907","ASV652","SCF049-1",0,0
"3908","ASV652","SCF049-2",0,0
"3909","ASV652","SCF049-3",0,0
"3910","ASV652","SCF055-1",0,0
"3911","ASV652","SCF055-4",35,5.33950885671962e-05
"3912","ASV652","SCF055-5",0,0
"3913","ASV653","SCF049-1",0,0
"3914","ASV653","SCF049-2",0,0
"3915","ASV653","SCF049-3",0,0
"3916","ASV653","SCF055-1",0,0
"3917","ASV653","SCF055-4",0,0
"3918","ASV653","SCF055-5",35,8.31810328232355e-05
"3919","ASV654","SCF049-1",0,0
"3920","ASV654","SCF049-2",0,0
"3921","ASV654","SCF049-3",0,0
"3922","ASV654","SCF055-1",0,0
"3923","ASV654","SCF055-4",0,0
"3924","ASV654","SCF055-5",35,8.31810328232355e-05
"3925","ASV655","SCF049-1",0,0
"3926","ASV655","SCF049-2",34,0.000108646330629957
"3927","ASV655","SCF049-3",0,0
"3928","ASV655","SCF055-1",0,0
"3929","ASV655","SCF055-4",0,0
"3930","ASV655","SCF055-5",0,0
"3931","ASV656","SCF049-1",0,0
"3932","ASV656","SCF049-2",34,0.000108646330629957
"3933","ASV656","SCF049-3",0,0
"3934","ASV656","SCF055-1",0,0
"3935","ASV656","SCF055-4",0,0
"3936","ASV656","SCF055-5",0,0
"3937","ASV657","SCF049-1",0,0
"3938","ASV657","SCF049-2",0,0
"3939","ASV657","SCF049-3",34,7.15923615161578e-05
"3940","ASV657","SCF055-1",0,0
"3941","ASV657","SCF055-4",0,0
"3942","ASV657","SCF055-5",0,0
"3943","ASV658","SCF049-1",0,0
"3944","ASV658","SCF049-2",0,0
"3945","ASV658","SCF049-3",34,7.15923615161578e-05
"3946","ASV658","SCF055-1",0,0
"3947","ASV658","SCF055-4",0,0
"3948","ASV658","SCF055-5",0,0
"3949","ASV659","SCF049-1",0,0
"3950","ASV659","SCF049-2",0,0
"3951","ASV659","SCF049-3",34,7.15923615161578e-05
"3952","ASV659","SCF055-1",0,0
"3953","ASV659","SCF055-4",0,0
"3954","ASV659","SCF055-5",0,0
"3955","ASV660","SCF049-1",0,0
"3956","ASV660","SCF049-2",0,0
"3957","ASV660","SCF049-3",34,7.15923615161578e-05
"3958","ASV660","SCF055-1",0,0
"3959","ASV660","SCF055-4",0,0
"3960","ASV660","SCF055-5",0,0
"3961","ASV661","SCF049-1",0,0
"3962","ASV661","SCF049-2",0,0
"3963","ASV661","SCF049-3",0,0
"3964","ASV661","SCF055-1",0,0
"3965","ASV661","SCF055-4",34,5.18695146081334e-05
"3966","ASV661","SCF055-5",0,0
"3967","ASV662","SCF049-1",0,0
"3968","ASV662","SCF049-2",0,0
"3969","ASV662","SCF049-3",0,0
"3970","ASV662","SCF055-1",0,0
"3971","ASV662","SCF055-4",34,5.18695146081334e-05
"3972","ASV662","SCF055-5",0,0
"3973","ASV663","SCF049-1",33,3.50543608155981e-05
"3974","ASV663","SCF049-2",0,0
"3975","ASV663","SCF049-3",0,0
"3976","ASV663","SCF055-1",0,0
"3977","ASV663","SCF055-4",0,0
"3978","ASV663","SCF055-5",0,0
"3979","ASV664","SCF049-1",0,0
"3980","ASV664","SCF049-2",33,0.000105450850317311
